,id,ada2015,ada2016,adp2015,averagedailyparticipation2016,chicago2015,chicago2016,claimcalendarmonth2015,claimcalendaryear2015,claimcalendaryear2016,daysclaimed2015,daysclaimed2016,eligibleforfreeandreduced2016,eligibles2015,enrol2015,enrol2016,federalfiscalyear2015,freeandreducedmealcount2016,freeeligibles2016,freemealcount2016,mealcount2015,paideligibles2016,paidmealcount2016,programyear2015,programyear2016,reducedeligibles2016,reducedmealcount2016,sitenumber2015,sitenumber2016,sitezipplus42016,statefiscalyear2015,zip2015,zipplus42015,fulladdress2015_x,fulladdress2016_x,fulladdress2015_y,fulladdress2016_y,fulladdress2015,fulladdress2016,id_adr,Input,Coordinates,Lat,Lng
105,11868,694.4,648.125,56.1,122.8203750175,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,686.25,369.4,738.8,686.25,2015.0,2229.375,686.25,2229.375,985.15,0.0,0.0,2015.1,2016.0,0.0,0.0,11868.0,11868.0,3551.0,2015.1,60653.0,3551.0,"4445 S Drexel Blvd, Chicago IL, 60653","4445 S Drexel Blvd, Chicago IL, 60653","4445 S Drexel Blvd, Chicago IL, 60653","4445 S Drexel Blvd, Chicago IL, 60653","4445 S Drexel Blvd, Chicago IL, 60653","4445 S Drexel Blvd, Chicago IL, 60653","4445sdrexelblvd,chicagoil,60653","4445 S Drexel Blvd, Chicago IL, 60653","41.8141268,-87.60293609999997",41.8141268,-87.60293609999997
106,11869,1619.2,1396.75,88.75,178.16140725000002,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,1489.0,861.1,1722.2,1489.0,2015.0,3211.5,1489.0,3211.5,1559.8,0.0,0.0,2015.1,2016.0,0.0,0.0,11869.0,11869.0,4041.0,2015.1,60634.0,4041.0,"3030 N Mobile Ave, Chicago IL, 60634","3030 N Mobile Ave, Chicago IL, 60634","3030 N Mobile Ave, Chicago IL, 60634","3030 N Mobile Ave, Chicago IL, 60634","3030 N Mobile Ave, Chicago IL, 60634","3030 N Mobile Ave, Chicago IL, 60634","3030nmobileave,chicagoil,60634","3030 N Mobile Ave, Chicago IL, 60634","41.935631,-87.784152",41.935631,-87.784152
107,11870,567.0,551.0,60.35,140.2204547625,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,586.625,303.5,607.0,586.625,2015.0,2512.0,586.625,2512.0,1055.9,0.0,0.0,2015.1,2016.0,0.0,0.0,11870.0,11870.0,4223.0,2015.1,60626.0,4223.0,"6631 N Bosworth Ave, Chicago IL, 60626","6631 N Bosworth Ave, Chicago IL, 60626","6631 N Bosworth Ave, Chicago IL, 60626","6631 N Bosworth Ave, Chicago IL, 60626","6631 N Bosworth Ave, Chicago IL, 60626","6631 N Bosworth Ave, Chicago IL, 60626","6631nbosworthave,chicagoil,60626","6631 N Bosworth Ave, Chicago IL, 60626","42.0028084,-87.66891659999999",42.0028084,-87.66891659999999
108,11871,3066.7,2998.875,150.25,200.5093836,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,3187.5,1631.95,3263.9,3187.5,2015.0,3620.5,3187.5,3620.5,2640.55,0.0,0.0,2015.1,2016.0,0.0,0.0,11871.0,11871.0,3185.0,2015.1,60631.0,3185.0,"6530 W Bryn Mawr Ave, Chicago IL, 60631","6530 W Bryn Mawr Ave, Chicago IL, 60631","6530 W Bryn Mawr Ave, Chicago IL, 60631","6530 W Bryn Mawr Ave, Chicago IL, 60631","6530 W Bryn Mawr Ave, Chicago IL, 60631","6530 W Bryn Mawr Ave, Chicago IL, 60631","6530wbrynmawrave,chicagoil,60631","6530 W Bryn Mawr Ave, Chicago IL, 60631","41.9843542,-87.79168429999999",41.9843542,-87.79168429999999
109,11872,325.5,281.0,46.65,80.29980326625,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,300.0,174.15,348.3,300.0,2015.0,1448.375,300.0,1448.375,823.05,0.0,0.0,2015.1,2016.0,0.0,0.0,11872.0,11872.0,4437.0,2015.1,60609.0,4437.0,"4747 S Union Ave, Chicago IL, 60609","4747 S Union Ave, Chicago IL, 60609","4747 S Union Ave, Chicago IL, 60609","4747 S Union Ave, Chicago IL, 60609","4747 S Union Ave, Chicago IL, 60609","4747 S Union Ave, Chicago IL, 60609","4747sunionave,chicagoil,60609","4747 S Union Ave, Chicago IL, 60609","41.8075276,-87.6423527",41.8075276,-87.6423527
110,11873,1590.4,1542.375,67.45,137.921505675,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,1635.875,845.3,1690.6,1635.875,2015.0,2482.625,1635.875,2482.625,1184.9,0.0,0.0,2015.1,2016.0,0.0,0.0,11873.0,11873.0,4905.0,2015.1,60625.0,4905.0,"5039 N Kimball Ave, Chicago IL, 60625","5039 N Kimball Ave, Chicago IL, 60625","5039 N Kimball Ave, Chicago IL, 60625","5039 N Kimball Ave, Chicago IL, 60625","5039 N Kimball Ave, Chicago IL, 60625","5039 N Kimball Ave, Chicago IL, 60625","5039nkimballave,chicagoil,60625","5039 N Kimball Ave, Chicago IL, 60625","41.9730405,-87.71347659999998",41.9730405,-87.71347659999998
111,11874,2151.2,1980.375,178.5,354.64806267499995,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,2103.125,1142.8,2285.6,2103.125,2015.0,6347.125,2103.125,6347.125,3128.5,0.0,0.0,2015.1,2016.0,0.0,0.0,11874.0,11874.0,4404.0,2015.1,60614.0,4404.0,"2001 N Orchard St, Chicago IL, 60614","2001 N Orchard St, Chicago IL, 60614","2001 N Orchard St, Chicago IL, 60614","2001 N Orchard St, Chicago IL, 60614","2001 N Orchard St, Chicago IL, 60614","2001 N Orchard St, Chicago IL, 60614","2001norchardst,chicagoil,60614","2001 N Orchard St, Chicago IL, 60614","41.9191218,-87.64555089999999",41.9191218,-87.64555089999999
112,11875,1397.5,1365.25,60.95,182.38961215000003,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,1450.625,743.75,1487.5,1450.625,2015.0,3303.125,1450.625,3303.125,1072.0,0.0,0.0,2015.1,2016.0,0.0,0.0,11875.0,11875.0,7021.0,2015.1,60617.0,7021.0,"3535 E 114th St, Chicago IL, 60617","3535 E 114th St, Chicago IL, 60617","3535 E 114th St, Chicago IL, 60617","3535 E 114th St, Chicago IL, 60617","3535 E 114th St, Chicago IL, 60617","3535 E 114th St, Chicago IL, 60617","3535e114thst,chicagoil,60617","3535 E 114th St, Chicago IL, 60617","41.6874945,-87.53819229999999",41.6874945,-87.53819229999999
113,11876,519.6,416.125,41.75,86.05241271999999,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,443.0,277.7,555.4,443.0,2015.0,1549.875,443.0,1549.875,741.55,0.0,0.0,2015.1,2016.0,0.0,0.0,11876.0,11876.0,5118.0,2015.1,60622.0,5118.0,"936 N Ashland Ave, Chicago IL, 60622","936 N Ashland Ave, Chicago IL, 60622","936 N Ashland Ave, Chicago IL, 60622","936 N Ashland Ave, Chicago IL, 60622","936 N Ashland Ave, Chicago IL, 60622","936 N Ashland Ave, Chicago IL, 60622","936nashlandave,chicagoil,60622","936 N Ashland Ave, Chicago IL, 60622","41.8991219,-87.668071",41.8991219,-87.668071
114,11877,912.7,881.5,68.7,132.33748795,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,940.375,485.7,971.4,940.375,2015.0,2377.375,940.375,2377.375,1205.9,0.0,0.0,2015.1,2016.0,0.0,0.0,11877.0,11877.0,3011.0,2015.1,60617.0,3011.0,"2100 E 87th St, Chicago IL, 60617","2100 E 87th St, Chicago IL, 60617","2100 E 87th St, Chicago IL, 60617","2100 E 87th St, Chicago IL, 60617","2100 E 87th St, Chicago IL, 60617","2100 E 87th St, Chicago IL, 60617","2100e87thst,chicagoil,60617","2100 E 87th St, Chicago IL, 60617","41.7384975,-87.5725195",41.7384975,-87.5725195
115,11878,893.9,673.4285714285714,57.95,126.28937377142857,1.0,1.0,6.3,2014.7,2015.5714285714287,17.4,17.571428571428573,722.5714285714286,476.2,952.4,722.5714285714286,2015.0,2227.5714285714284,722.5714285714286,2227.5714285714284,1014.5,0.0,0.0,2015.1,2016.0,0.0,0.0,11878.0,11878.0,3452.0,2015.1,60616.0,3452.0,"3000 S King Dr, Chicago IL, 60616","3000 S King Dr, Chicago IL, 60616","3000 S King Dr, Chicago IL, 60616","3000 S King Dr, Chicago IL, 60616","3000 S King Dr, Chicago IL, 60616","3000 S King Dr, Chicago IL, 60616","3000skingdr,chicagoil,60616","3000 S King Dr, Chicago IL, 60616","41.8403698,-87.61851189999999",41.8403698,-87.61851189999999
116,11881,1392.1,1361.5,79.35,187.98347090000001,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,1445.375,740.05,1480.1,1445.375,2015.0,3392.0,1445.375,3392.0,1395.55,0.0,0.0,2015.1,2016.0,0.0,0.0,11881.0,11881.0,2914.0,2015.1,60639.0,2914.0,"2148 N Long Ave, Chicago IL, 60639","2148 N Long Ave, Chicago IL, 60639","2148 N Long Ave, Chicago IL, 60639","2148 N Long Ave, Chicago IL, 60639","2148 N Long Ave, Chicago IL, 60639","2148 N Long Ave, Chicago IL, 60639","2148nlongave,chicagoil,60639","2148 N Long Ave, Chicago IL, 60639","41.9194202,-87.7618468",41.9194202,-87.7618468
117,11882,310.5,266.625,10.85,87.532105395,1.0,1.0,6.3,2014.7,2015.625,17.3,18.0,285.0,165.75,331.5,285.0,2015.0,1559.25,285.0,1559.25,192.9,0.0,0.0,2015.1,2016.0,0.0,0.0,11882.0,11882.0,4940.0,2015.1,60609.0,4940.0,"5009 S Laflin St, Chicago IL, 60609","5009 S Laflin St, Chicago IL, 60609","5009 S Laflin St, Chicago IL, 60609","5009 S Laflin St, Chicago IL, 60609","5009 S Laflin St, Chicago IL, 60609","5009 S Laflin St, Chicago IL, 60609","5009slaflinst,chicagoil,60609","5009 S Laflin St, Chicago IL, 60609","41.8027209,-87.66192949999999",41.8027209,-87.66192949999999
118,11883,1316.8,1277.625,52.95,90.7083920475,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,1357.5,700.65,1401.3,1357.5,2015.0,1631.375,1357.5,1631.375,934.8,0.0,0.0,2015.1,2016.0,0.0,0.0,11883.0,11883.0,1761.0,2015.1,60620.0,1761.0,"8147 S Vincennes Ave, Chicago IL, 60620","8147 S Vincennes Ave, Chicago IL, 60620","8147 S Vincennes Ave, Chicago IL, 60620","8147 S Vincennes Ave, Chicago IL, 60620","8147 S Vincennes Ave, Chicago IL, 60620","8147 S Vincennes Ave, Chicago IL, 60620","8147svincennesave,chicagoil,60620","8147 S Vincennes Ave, Chicago IL, 60620","41.74535150000001,-87.63463289999999",41.74535150000001,-87.63463289999999
119,11885,423.1,379.625,49.6,87.17648031875,1.0,1.0,6.3,2014.7,2015.625,17.3,17.625,406.0,226.25,452.5,406.0,2015.0,1526.75,406.0,1526.75,859.4,0.0,0.0,2015.1,2016.0,0.0,0.0,11885.0,11885.0,3003.0,2015.1,60628.0,3003.0,"821 E 103rd St, Chicago IL, 60628","821 E 103rd St, Chicago IL, 60628","821 E 103rd St, Chicago IL, 60628","821 E 103rd St, Chicago IL, 60628","821 E 103rd St, Chicago IL, 60628","821 E 103rd St, Chicago IL, 60628","821e103rdst,chicagoil,60628","821 E 103rd St, Chicago IL, 60628","41.7065428,-87.60259830000001",41.7065428,-87.60259830000001
120,11886,712.7,706.1428571428571,87.05,179.73019461428572,1.0,1.0,6.3,2014.7,2015.5714285714287,17.4,17.571428571428573,751.4285714285714,380.65,761.3,751.4285714285714,2015.0,3166.1428571428573,751.4285714285714,3166.1428571428573,1532.05,0.0,0.0,2015.1,2016.0,0.0,0.0,11886.0,11886.0,2931.0,2015.1,60622.0,2931.0,"1147 N Western Ave, Chicago IL, 60622","1147 N Western Ave, Chicago IL, 60622","1147 N Western Ave, Chicago IL, 60622","1147 N Western Ave, Chicago IL, 60622","1147 N Western Ave, Chicago IL, 60622","1147 N Western Ave, Chicago IL, 60622","1147nwesternave,chicagoil,60622","1147 N Western Ave, Chicago IL, 60622","41.9026168,-87.68612949999999",41.9026168,-87.68612949999999
121,11887,321.0,225.0,31.6,23.53060273142857,1.0,1.0,6.3,2014.7,2015.5714285714287,17.4,17.571428571428573,241.28571428571428,172.95,345.9,241.28571428571428,2015.0,417.42857142857144,241.28571428571428,417.42857142857144,571.05,0.0,0.0,2015.1,2016.0,0.0,0.0,11887.0,11887.0,3904.0,2015.1,60612.0,3904.0,"2935 W Polk St, Chicago IL, 60612","2935 W Polk St, Chicago IL, 60612","2935 W Polk St, Chicago IL, 60612","2935 W Polk St, Chicago IL, 60612","2935 W Polk St, Chicago IL, 60612","2935 W Polk St, Chicago IL, 60612","2935wpolkst,chicagoil,60612","2935 W Polk St, Chicago IL, 60612","41.870559,-87.69971190000001",41.870559,-87.69971190000001
122,11888,2875.9,2794.0,77.0,339.9298445,1.0,1.0,6.454545454545454,2014.7272727272727,2015.625,17.4,18.0,2974.125,1533.25,3066.5,2974.125,2015.0,6289.375,2974.125,6289.375,1356.8181818181818,0.0,0.0,2015.090909090909,2016.0,0.0,0.0,11888.0,11888.0,3622.0,2015.1818181818182,60632.0,3622.0,"4959 S Archer Ave, Chicago IL, 60632","4959 S Archer Ave, Chicago IL, 60632","4959 S Archer Ave, Chicago IL, 60632","4959 S Archer Ave, Chicago IL, 60632","4959 S Archer Ave, Chicago IL, 60632","4959 S Archer Ave, Chicago IL, 60632","4959sarcherave,chicagoil,60632","4959 S Archer Ave, Chicago IL, 60632","41.8022402,-87.72170699999998",41.8022402,-87.72170699999998
123,11889,805.2,647.625,64.75,101.33033414375,1.0,1.0,6.3,2014.7,2015.625,17.4,17.5,691.25,429.65,859.3,691.25,2015.0,1777.125,691.25,1777.125,1135.2,0.0,0.0,2015.1,2016.0,0.0,0.0,11889.0,11889.0,2394.0,2015.1,60643.0,2394.0,"10330 S Elizabeth St, Chicago IL, 60643","10330 S Elizabeth St, Chicago IL, 60643","10330 S Elizabeth St, Chicago IL, 60643","10330 S Elizabeth St, Chicago IL, 60643","10330 S Elizabeth St, Chicago IL, 60643","10330 S Elizabeth St, Chicago IL, 60643","10330selizabethst,chicagoil,60643","10330 S Elizabeth St, Chicago IL, 60643","41.70594639999999,-87.65424000000002",41.70594639999999,-87.65424000000002
124,11890,2091.2,2034.375,91.3,200.69443541249998,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,2149.5,1105.9,2211.8,2149.5,2015.0,3682.625,2149.5,3682.625,1593.4,0.0,0.0,2015.1,2016.0,0.0,0.0,11890.0,11890.0,5305.0,2015.1,60607.0,5305.0,"211 S Laflin St, Chicago IL, 60607","211 S Laflin St, Chicago IL, 60607","211 S Laflin St, Chicago IL, 60607","211 S Laflin St, Chicago IL, 60607","211 S Laflin St, Chicago IL, 60607","211 S Laflin St, Chicago IL, 60607","211slaflinst,chicagoil,60607","211 S Laflin St, Chicago IL, 60607","41.87824740000001,-87.66367459999998",41.87824740000001,-87.66367459999998
125,11891,384.1,307.75,24.25,37.479106638750004,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,329.125,205.2,410.4,329.125,2015.0,669.25,329.125,669.25,433.75,0.0,0.0,2015.1,2016.0,0.0,0.0,11891.0,11891.0,2218.0,2015.1,60623.0,2218.0,"1313 S Sacramento Dr, Chicago IL, 60623","1313 S Sacramento Dr, Chicago IL, 60623","1313 S Sacramento Dr, Chicago IL, 60623","1313 S Sacramento Dr, Chicago IL, 60623","1313 S Sacramento Dr, Chicago IL, 60623","1313 S Sacramento Dr, Chicago IL, 60623","1313ssacramentodr,chicagoil,60623","1313 S Sacramento Dr, Chicago IL, 60623","41.86436250000001,-87.70107029999997",41.86436250000001,-87.70107029999997
126,11891,384.1,307.75,24.25,37.479106638750004,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,329.125,205.2,410.4,329.125,2015.0,669.25,329.125,669.25,433.75,0.0,0.0,2015.1,2016.0,0.0,0.0,11891.0,11891.0,2218.0,2015.1,60623.0,2218.0,"1313 S Sacramento Dr, Chicago IL, 60623","1313 S Sacramento Dr, Chicago IL, 60623","1313 S Sacramento Dr, Chicago IL, 60623","1313 S Sacramento Dr, Chicago IL, 60623","1313 S Sacramento Dr, Chicago IL, 60623","1313 S Sacramento Dr, Chicago IL, 60623","1313ssacramentodr,chicagoil,60623","1313 S Sacramento Dr, Chicago IL, 60623","41.86436250000001,-87.70107029999997",41.86436250000001,-87.70107029999997
127,50705,675.6363636363636,698.75,55.45454545454545,108.22623068875,1.0,1.0,6.5,2014.75,2015.625,16.545454545454547,17.75,779.25,473.8235294117647,771.3636363636364,779.25,2015.0,1909.375,779.25,1909.375,944.5,0.0,0.0,2015.0833333333333,2016.0,0.0,0.0,50705.0,50705.0,2218.0,2015.25,60623.0,2218.0,"1313 S Sacramento Dr, Chicago IL, 60623","1313 S Sacramento Dr, Chicago IL, 60623","1313 S Sacramento Dr, Chicago IL, 60623","1313 S Sacramento Dr, Chicago IL, 60623","1313 S Sacramento Dr, Chicago IL, 60623","1313 S Sacramento Dr, Chicago IL, 60623","1313ssacramentodr,chicagoil,60623","1313 S Sacramento Dr, Chicago IL, 60623","41.86436250000001,-87.70107029999997",41.86436250000001,-87.70107029999997
128,50705,675.6363636363636,698.75,55.45454545454545,108.22623068875,1.0,1.0,6.5,2014.75,2015.625,16.545454545454547,17.75,779.25,473.8235294117647,771.3636363636364,779.25,2015.0,1909.375,779.25,1909.375,944.5,0.0,0.0,2015.0833333333333,2016.0,0.0,0.0,50705.0,50705.0,2218.0,2015.25,60623.0,2218.0,"1313 S Sacramento Dr, Chicago IL, 60623","1313 S Sacramento Dr, Chicago IL, 60623","1313 S Sacramento Dr, Chicago IL, 60623","1313 S Sacramento Dr, Chicago IL, 60623","1313 S Sacramento Dr, Chicago IL, 60623","1313 S Sacramento Dr, Chicago IL, 60623","1313ssacramentodr,chicagoil,60623","1313 S Sacramento Dr, Chicago IL, 60623","41.86436250000001,-87.70107029999997",41.86436250000001,-87.70107029999997
129,11892,275.4,197.75,23.8,54.45253912875,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,214.375,148.65,297.3,214.375,2015.0,980.875,214.375,980.875,424.45,0.0,0.0,2015.1,2016.0,0.0,0.0,11892.0,11892.0,2535.0,2015.1,60621.0,2535.0,"6835 S Normal Blvd, Chicago IL, 60621","6835 S Normal Blvd, Chicago IL, 60621","6835 S Normal Blvd, Chicago IL, 60621","6835 S Normal Blvd, Chicago IL, 60621","6835 S Normal Blvd, Chicago IL, 60621","6835 S Normal Blvd, Chicago IL, 60621","6835snormalblvd,chicagoil,60621","6835 S Normal Blvd, Chicago IL, 60621","41.7702519,-87.6368723",41.7702519,-87.6368723
130,11893,1582.4,1530.875,133.95,326.92448976249995,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,1630.125,844.5,1689.0,1630.125,2015.0,5888.375,1630.125,5888.375,2342.9,0.0,0.0,2015.1,2016.0,0.0,0.0,11893.0,11893.0,4409.0,2015.1,60608.0,4409.0,"2150 S Laflin St, Chicago IL, 60608","2150 S Laflin St, Chicago IL, 60608","2150 S Laflin St, Chicago IL, 60608","2150 S Laflin St, Chicago IL, 60608","2150 S Laflin St, Chicago IL, 60608","2150 S Laflin St, Chicago IL, 60608","2150slaflinst,chicagoil,60608","2150 S Laflin St, Chicago IL, 60608","41.8537247,-87.66365689999998",41.8537247,-87.66365689999998
131,11899,474.90909090909093,482.125,62.22727272727273,149.6741632875,1.0,1.0,6.454545454545454,2014.7272727272727,2015.625,16.636363636363637,18.875,499.0,306.44444444444446,501.45454545454544,499.0,2015.0,2844.25,499.0,2844.25,1067.6818181818182,0.0,0.0,2015.090909090909,2016.0,0.0,0.0,11899.0,11899.0,2766.0,2015.1818181818182,60639.0,2766.0,"2245 N McVicker Ave, Chicago IL, 60639","2245 N McVicker Ave, Chicago IL, 60639","2245 N McVicker Ave, Chicago IL, 60639","2245 N McVicker Ave, Chicago IL, 60639","2245 N McVicker Ave, Chicago IL, 60639","2245 N McVicker Ave, Chicago IL, 60639","2245nmcvickerave,chicagoil,60639","2245 N McVicker Ave, Chicago IL, 60639","41.9216336,-87.7764876",41.9216336,-87.7764876
132,11906,752.9,791.75,62.9,137.001552825,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,838.875,400.25,800.5,838.875,2015.0,2471.75,838.875,2471.75,1099.6,0.0,0.0,2015.1,2016.0,0.0,0.0,11906.0,11906.0,4324.0,2015.1,60628.0,4324.0,"250 E 111th St, Chicago IL, 60628","250 E 111th St, Chicago IL, 60628","250 E 111th St, Chicago IL, 60628","250 E 111th St, Chicago IL, 60628","250 E 111th St, Chicago IL, 60628","250 E 111th St, Chicago IL, 60628","250e111thst,chicagoil,60628","250 E 111th St, Chicago IL, 60628","41.6941384,-87.61584440000001",41.6941384,-87.61584440000001
133,11908,346.8,330.375,114.95,236.0924295,1.0,1.0,6.3,2014.7,2015.625,17.4,17.875,352.0,184.7,369.4,352.0,2015.0,4213.5,352.0,4213.5,2009.3,0.0,0.0,2015.1,2016.0,0.0,0.0,11908.0,11908.0,3204.0,2015.1,60620.0,3204.0,"917 W 88th St, Chicago IL, 60620","917 W 88th St, Chicago IL, 60620","917 W 88th St, Chicago IL, 60620","917 W 88th St, Chicago IL, 60620","917 W 88th St, Chicago IL, 60620","917 W 88th St, Chicago IL, 60620","917w88thst,chicagoil,60620","917 W 88th St, Chicago IL, 60620","41.7338455,-87.64695710000001",41.7338455,-87.64695710000001
134,11910,335.7,341.375,134.3,278.28088775000003,1.0,1.0,6.3,2014.7,2015.625,17.3,18.0,360.625,177.6,355.2,360.625,2015.0,5031.75,360.625,5031.75,2336.4,0.0,0.0,2015.1,2016.0,0.0,0.0,11910.0,11910.0,1461.0,2015.1,60643.0,1461.0,"1150 W 96th St, Chicago IL, 60643","1150 W 96th St, Chicago IL, 60643","1150 W 96th St, Chicago IL, 60643","1150 W 96th St, Chicago IL, 60643","1150 W 96th St, Chicago IL, 60643","1150 W 96th St, Chicago IL, 60643","1150w96thst,chicagoil,60643","1150 W 96th St, Chicago IL, 60643","41.7195222,-87.6523942",41.7195222,-87.6523942
135,11913,852.4,857.25,207.3,385.0803282125,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,901.875,450.2,900.4,901.875,2015.0,6918.75,901.875,6918.75,3628.5,0.0,0.0,2015.1,2016.0,0.0,0.0,11913.0,11913.0,6726.0,2015.1,60617.0,6726.0,"10810 S Avenue H, Chicago IL, 60617","10810 S Avenue H, Chicago IL, 60617","10810 S Avenue H, Chicago IL, 60617","10810 S Avenue H, Chicago IL, 60617","10810 S Avenue H, Chicago IL, 60617","10810 S Avenue H, Chicago IL, 60617","10810savenueh,chicagoil,60617","10810 S Avenue H, Chicago IL, 60617","41.6985287,-87.53319479999999",41.6985287,-87.53319479999999
136,11914,490.2,497.25,61.15,130.5797798875,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,522.75,259.7,519.4,522.75,2015.0,2349.625,522.75,2349.625,1077.0,0.0,0.0,2015.1,2016.0,0.0,0.0,11914.0,11914.0,4363.0,2015.1,60657.0,4363.0,"2851 N Seminary Ave, Chicago IL, 60657","2851 N Seminary Ave, Chicago IL, 60657","2851 N Seminary Ave, Chicago IL, 60657","2851 N Seminary Ave, Chicago IL, 60657","2851 N Seminary Ave, Chicago IL, 60657","2851 N Seminary Ave, Chicago IL, 60657","2851nseminaryave,chicagoil,60657","2851 N Seminary Ave, Chicago IL, 60657","41.93397239999999,-87.6558124",41.93397239999999,-87.6558124
137,11915,817.5,824.0,53.5,133.0623398,1.0,1.0,6.3,2014.7,2015.625,17.6,18.25,883.625,432.6,865.2,883.625,2015.0,2446.625,883.625,2446.625,956.65,0.0,0.0,2015.1,2016.0,0.0,0.0,11915.0,11915.0,1573.0,2015.1,60614.0,1573.0,"2625 N Orchard St, Chicago IL, 60614","2625 N Orchard St, Chicago IL, 60614","2625 N Orchard St, Chicago IL, 60614","2625 N Orchard St, Chicago IL, 60614","2625 N Orchard St, Chicago IL, 60614","2625 N Orchard St, Chicago IL, 60614","2625norchardst,chicagoil,60614","2625 N Orchard St, Chicago IL, 60614","41.9296481,-87.6459706",41.9296481,-87.6459706
138,11916,208.5,187.0,88.2,160.6265429875,1.0,1.0,6.3,2014.7,2015.625,17.4,17.75,200.5,111.0,222.0,200.5,2015.0,2846.75,200.5,2846.75,1549.3,0.0,0.0,2015.1,2016.0,0.0,0.0,11916.0,11916.0,1309.0,2015.1,60827.0,1309.0,"630 E 131st St, Chicago IL, 60827","630 E 131st St, Chicago IL, 60827","630 E 131st St, Chicago IL, 60827","630 E 131st St, Chicago IL, 60827","630 E 131st St, Chicago IL, 60827","630 E 131st St, Chicago IL, 60827","630e131stst,chicagoil,60827","630 E 131st St, Chicago IL, 60827","41.6574136,-87.60746870000003",41.6574136,-87.60746870000003
139,11919,300.7,238.5,78.4,144.3839910125,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,289.375,159.15,318.3,289.375,2015.0,2594.0,289.375,2594.0,1374.55,0.0,0.0,2015.1,2016.0,0.0,0.0,11919.0,11919.0,6712.0,2015.1,60608.0,6712.0,"950 W 33rd Pl, Chicago IL, 60608","950 W 33rd Pl, Chicago IL, 60608","950 W 33rd Pl, Chicago IL, 60608","950 W 33rd Pl, Chicago IL, 60608","950 W 33rd Pl, Chicago IL, 60608","950 W 33rd Pl, Chicago IL, 60608","950w33rdpl,chicagoil,60608","950 W 33rd Pl, Chicago IL, 60608","41.8340484,-87.6500959",41.8340484,-87.6500959
140,11920,1419.7,1398.25,361.35,640.1917889125,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,1468.875,752.45,1504.9,1468.875,2015.0,11509.375,1468.875,11509.375,6304.45,0.0,0.0,2015.1,2016.0,0.0,0.0,11920.0,11920.0,3620.0,2015.1,60645.0,3620.0,"2110 W Greenleaf Ave, Chicago IL, 60645","2110 W Greenleaf Ave, Chicago IL, 60645","2110 W Greenleaf Ave, Chicago IL, 60645","2110 W Greenleaf Ave, Chicago IL, 60645","2110 W Greenleaf Ave, Chicago IL, 60645","2110 W Greenleaf Ave, Chicago IL, 60645","2110wgreenleafave,chicagoil,60645","2110 W Greenleaf Ave, Chicago IL, 60645","42.0106298,-87.68496160000001",42.0106298,-87.68496160000001
141,11922,563.4,544.5714285714286,75.3,122.87217042857144,1.0,1.0,6.3,2014.7,2015.5714285714287,17.4,17.571428571428573,572.4285714285714,297.8,595.6,572.4285714285714,2015.0,2167.0,572.4285714285714,2167.0,1315.75,0.0,0.0,2015.1,2016.0,0.0,0.0,11922.0,11922.0,6112.0,2015.1,60618.0,6112.0,"3500 N Hoyne Ave, Chicago IL, 60618","3500 N Hoyne Ave, Chicago IL, 60618","3500 N Hoyne Ave, Chicago IL, 60618","3500 N Hoyne Ave, Chicago IL, 60618","3500 N Hoyne Ave, Chicago IL, 60618","3500 N Hoyne Ave, Chicago IL, 60618","3500nhoyneave,chicagoil,60618","3500 N Hoyne Ave, Chicago IL, 60618","41.9453833,-87.68115060000002",41.9453833,-87.68115060000002
142,11923,331.7,302.5,140.4,250.61275961249999,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,321.875,176.25,352.5,321.875,2015.0,4495.875,321.875,4495.875,2454.2,0.0,0.0,2015.1,2016.0,0.0,0.0,11923.0,11923.0,3494.0,2015.1,60619.0,3494.0,"8045 S Kenwood Ave, Chicago IL, 60619","8045 S Kenwood Ave, Chicago IL, 60619","8045 S Kenwood Ave, Chicago IL, 60619","8045 S Kenwood Ave, Chicago IL, 60619","8045 S Kenwood Ave, Chicago IL, 60619","8045 S Kenwood Ave, Chicago IL, 60619","8045skenwoodave,chicagoil,60619","8045 S Kenwood Ave, Chicago IL, 60619","41.7485226,-87.59128720000001",41.7485226,-87.59128720000001
